country_code,year,gdp_growth,unemployment_rate,inflation_rate,trade_balance,foreign_direct_investment,gdp_per_capita,source,gdp_growth_filter,unemployment_rate_filter,inflation_rate_filter,average_gdp_growth,total_trade_balance,gdp_growth_rate_percentage,gdp_per_capita_growth,indicator_code,life_expectancy,maternal_mortality,healthcare_expenditure,infant_mortality,disease_burden,life_expectancy_filter,maternal_mortality_filter,healthcare_expenditure_filter,average_life_expectancy,total_healthcare_expenditure,under5_mortality_per_1k,maternal_mortality_ratio,physicians_per_1k,hospital_beds_per_10k,suicide_rate_per_100k,literacy_rate,enrollment_primary,enrollment_secondary,enrollment_tertiary,government_expenditure_pct_gdp,literacy_rate_filter,school_enrollment_rate,education_expenditure,education_expenditure_filter,average_literacy_rate,total_education_expenditure,teacher_student_ratio,teacher_student_ratio_metric,primary_completion_rate,gender_parity_in_education,co2_emissions,renewable_energy_usage,forest_area_pct,energy_use_kg_oil_pc,co2_emissions_filter,renewable_energy_usage_filter,energy_use_filter,total_co2_emissions,renewable_energy_percentage,deforestation_rate,average_deforestation_rate,water_usage,pm25,electric_power_kwh_pc,freshwater_withdrawal_pct,population_total,population_growth,fertility_rate,age_dependency_ratio,gini_index,poverty_rate,homicide_rate,child_labor,stunting_rate,immunization_dpt,internet_usage,mobile_subscriptions,scientific_articles,patent_applications,research_expenditure,broadband_subscriptions,innovation_index,trade_percentage_of_gdp,ip_payments,high_tech_exports,trade_balance_goods,trade_balance_services,exports_of_goods_services
IND,2011,5.24,11.15,8.42,10.46,49770000000.0,23942.89,mock_data,High,High,High,4.192,31.380000000000003,5.24,6.27,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2012,4.5,9.23,9.88,11.95,30250000000.0,27720.56,mock_data,High,Medium,High,3.6,35.849999999999994,4.5,6.35,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2013,2.4,8.3,3.4,5.08,65860000000.0,31571.66,mock_data,Medium,Medium,Medium,1.92,15.24,2.4,5.02,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2014,7.04,14.83,7.69,8.91,85620000000.0,72984.72,mock_data,High,High,High,5.632000000000001,26.73,7.04,0.84,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2015,5.66,6.97,1.65,10.45,122350000000.0,3080.45,mock_data,High,Medium,Low,4.5280000000000005,31.349999999999998,5.66,-0.14,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2016,7.76,13.05,4.68,13.07,18770000000.0,37596.44,mock_data,High,High,Medium,6.208,39.21,7.76,2.97,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2017,-0.31,12.89,1.69,-5.93,34710000000.0,4582.81,mock_data,Low,High,Low,-0.248,-17.79,-0.31,3.95,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2018,6.24,8.31,2.7,-6.45,44190000000.0,45549.97,mock_data,High,Medium,Low,4.992000000000001,-19.35,6.24,6.62,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2019,6.94,12.44,1.25,13.08,122340000000.0,50439.63,mock_data,High,High,Low,5.5520000000000005,39.24,6.94,-0.35,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2020,-0.69,4.63,1.32,10.88,41450000000.0,4212.91,mock_data,Low,Low,Low,-0.5519999999999999,32.64,-0.69,-2.32,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2021,3.97,9.97,11.78,6.4,110000000.0,36334.19,mock_data,High,Medium,High,3.176,19.200000000000003,3.97,3.5,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2022,3.77,11.9,9.14,3.18,129560000000.0,62404.74,mock_data,High,High,High,3.016,9.540000000000001,3.77,1.85,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND,2023,5.81,8.44,6.35,4.04,141250000000.0,40354.19,mock_data,High,Medium,High,4.648,12.120000000000001,5.81,4.36,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2010,2.03,12.82,1.06,-1.4,34830000000.0,11917.92,mock_data,Medium,High,Low,1.6239999999999999,-4.199999999999999,2.03,0.03,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2011,6.87,10.5,5.85,-6.76,62830000000.0,5681.03,mock_data,High,High,Medium,5.496,-20.28,6.87,2.17,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2012,-0.84,13.12,5.52,9.73,144220000000.0,28954.97,mock_data,Low,High,Medium,-0.672,29.19,-0.84,-2.48,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2013,6.07,14.84,10.66,7.52,138050000000.0,40578.7,mock_data,High,High,High,4.856000000000001,22.56,6.07,4.27,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2014,0.57,10.43,8.78,14.02,70450000000.0,60883.07,mock_data,Medium,High,High,0.45599999999999996,42.06,0.57,-0.83,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2015,5.61,8.12,10.25,8.25,147500000000.0,39412.52,mock_data,High,Medium,High,4.488,24.75,5.61,6.97,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2016,4.06,6.96,5.43,-0.48,58640000000.0,58915.95,mock_data,High,Medium,Medium,3.2479999999999998,-1.44,4.06,3.65,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2017,0.8,5.09,0.29,3.95,134919999999.99998,47946.13,mock_data,Medium,Medium,Low,0.6400000000000001,11.850000000000001,0.8,-2.97,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2018,2.11,14.95,0.5,6.61,55340000000.0,24676.12,mock_data,Medium,High,Low,1.688,19.830000000000002,2.11,3.47,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2019,1.12,10.94,8.89,6.78,42080000000.0,49654.88,mock_data,Medium,High,High,0.8960000000000001,20.34,1.12,2.38,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2020,6.72,2.42,7.29,8.06,149870000000.0,4460.06,mock_data,High,Low,High,5.376,24.18,6.72,0.63,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2021,4.8,6.32,3.22,-0.13,113090000000.0,12935.0,mock_data,High,Medium,Medium,3.84,-0.39,4.8,1.64,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2022,1.62,12.76,4.86,2.04,148710000000.0,2988.35,mock_data,Medium,High,Medium,1.2960000000000003,6.12,1.62,4.13,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AUS,2023,4.74,12.96,3.76,-4.94,6480000000.0,69975.44,mock_data,High,High,Medium,3.7920000000000003,-14.82,4.74,-1.38,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2010,-0.94,12.59,0.61,13.51,130620000000.0,9156.3,mock_data,Low,High,Low,-0.752,40.53,-0.94,0.49,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2011,0.12,9.05,10.8,9.89,4960000000.0,7658.49,mock_data,Medium,Medium,High,0.096,29.67,0.12,4.62,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2012,0.0,8.36,4.39,2.58,62020000000.0,18179.54,mock_data,Low,Medium,Medium,0.0,7.74,0.0,6.6,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2013,1.05,6.12,1.77,4.46,47840000000.0,21178.78,mock_data,Medium,Medium,Low,0.8400000000000001,13.379999999999999,1.05,6.4,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2014,6.71,13.3,4.74,-7.55,46140000000.0,70858.62,mock_data,High,High,Medium,5.368,-22.65,6.71,-2.76,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2015,5.15,2.79,2.76,14.75,27240000000.0,79474.61,mock_data,High,Low,Low,4.12,44.25,5.15,2.0,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2016,6.05,14.74,2.88,-8.37,148520000000.0,10941.22,mock_data,High,High,Low,4.84,-25.11,6.05,-0.9,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2017,3.67,14.75,2.87,-6.71,69790000000.0,35012.11,mock_data,High,High,Low,2.936,-20.13,3.67,4.5,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2018,0.58,4.96,0.14,2.79,7420000000.0,9787.04,mock_data,Medium,Low,Low,0.46399999999999997,8.370000000000001,0.58,-1.38,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2019,5.87,2.54,9.73,0.41,125510000000.0,50486.07,mock_data,High,Low,High,4.696000000000001,1.23,5.87,-0.69,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2020,7.15,12.65,3.25,10.2,122140000000.0,53819.82,mock_data,High,High,Medium,5.720000000000001,30.599999999999998,7.15,5.75,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2021,-1.16,14.48,10.74,4.99,14310000000.0,6805.6,mock_data,Low,High,High,-0.9279999999999999,14.97,-1.16,2.28,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2022,2.29,8.41,8.24,1.24,28610000000.0,20070.84,mock_data,Medium,Medium,High,1.832,3.7199999999999998,2.29,6.96,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRA,2023,1.38,10.78,1.4,8.79,17280000000.0,78795.65,mock_data,Medium,High,Low,1.1039999999999999,26.369999999999997,1.38,5.64,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2010,3.63,6.66,8.61,14.0,3660000000.0,19571.78,mock_data,High,Medium,High,2.904,42.0,3.63,1.19,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2011,7.68,6.21,8.19,1.74,138050000000.0,41106.71,mock_data,High,Medium,High,6.144,5.22,7.68,1.01,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2012,3.75,6.71,8.38,13.76,71140000000.0,70551.44,mock_data,High,Medium,High,3.0,41.28,3.75,3.71,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2013,0.7,6.68,3.97,-6.77,34210000000.0,43318.78,mock_data,Medium,Medium,Medium,0.5599999999999999,-20.31,0.7,1.13,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2014,3.26,12.92,4.04,11.39,138910000000.0,59021.11,mock_data,High,High,Medium,2.608,34.17,3.26,-2.55,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2015,2.82,14.22,6.2,4.1,64680000000.00001,20334.33,mock_data,Medium,High,High,2.256,12.299999999999999,2.82,-2.52,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2016,6.14,10.0,0.79,2.03,75360000000.0,40686.79,mock_data,High,Medium,Low,4.912,6.09,6.14,-2.55,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2017,-1.23,6.81,2.77,11.89,93630000000.0,57432.96,mock_data,Low,Medium,Low,-0.984,35.67,-1.23,-1.89,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2018,3.8,12.18,9.73,14.75,61750000000.0,27572.47,mock_data,High,High,High,3.04,44.25,3.8,-0.38,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2019,-1.39,4.64,11.24,7.83,84280000000.0,6059.95,mock_data,Low,Low,High,-1.1119999999999999,23.490000000000002,-1.39,4.08,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2020,-1.21,14.17,7.69,-7.59,30250000000.0,14828.35,mock_data,Low,High,High,-0.968,-22.77,-1.21,3.75,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2021,5.47,12.93,0.63,-4.66,22770000000.0,51497.58,mock_data,High,High,Low,4.376,-13.98,5.47,-2.95,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2022,6.29,10.33,9.94,9.87,50470000000.0,17393.64,mock_data,High,High,High,5.032,29.61,6.29,-0.87,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAN,2023,1.0,2.12,8.67,7.52,111740000000.0,79562.2,mock_data,Medium,Low,High,0.8,22.56,1.0,6.82,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2010,0.9,6.9,5.72,-6.59,107300000000.0,79685.24,mock_data,Medium,Medium,Medium,0.7200000000000001,-19.77,0.9,-2.45,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2011,1.27,6.15,0.23,1.32,34790000000.0,3754.36,mock_data,Medium,Medium,Low,1.016,3.96,1.27,1.14,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2012,2.13,8.63,11.46,7.48,62180000000.0,57863.18,mock_data,Medium,Medium,High,1.704,22.44,2.13,0.85,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2013,4.97,3.07,7.14,14.98,23300000000.0,3231.83,mock_data,High,Low,High,3.976,44.94,4.97,-0.2,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2014,6.79,2.6,11.35,-5.09,147860000000.0,59028.42,mock_data,High,Low,High,5.432,-15.27,6.79,6.21,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2015,7.96,12.51,0.39,3.31,10000000000.0,5599.5,mock_data,High,High,Low,6.368,9.93,7.96,-0.7,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2016,-0.91,2.06,7.8,-6.88,21510000000.0,72863.89,mock_data,Low,Low,High,-0.7280000000000001,-20.64,-0.91,4.6,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2017,4.39,9.37,10.06,-0.18,30320000000.0,50361.23,mock_data,High,Medium,High,3.512,-0.54,4.39,3.37,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2018,2.81,7.69,8.54,1.17,5220000000.0,18813.61,mock_data,Medium,Medium,High,2.248,3.51,2.81,-0.88,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2019,3.01,9.49,5.27,-7.41,134900000000.0,79199.76,mock_data,High,Medium,Medium,2.408,-22.23,3.01,5.73,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2020,1.14,9.49,2.44,0.34,84440000000.0,49187.16,mock_data,Medium,Medium,Low,0.9119999999999999,1.02,1.14,0.94,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2021,3.57,10.53,6.73,-0.79,58900000000.0,34736.38,mock_data,High,High,High,2.856,-2.37,3.57,0.56,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2022,4.75,5.04,7.82,2.58,60530000000.0,20926.59,mock_data,High,Medium,High,3.8000000000000003,7.74,4.75,-2.31,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZAF,2023,4.07,10.26,9.0,8.01,28170000000.0,4758.51,mock_data,High,High,High,3.2560000000000002,24.03,4.07,0.47,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2010,3.93,13.18,7.66,10.55,18050000000.0,39152.07,mock_data,High,High,High,3.144,31.650000000000002,3.93,-0.62,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2011,4.99,7.53,4.25,-8.93,71070000000.0,14618.8,mock_data,High,Medium,Medium,3.9920000000000004,-26.79,4.99,-1.11,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2012,2.18,13.52,11.14,3.67,83300000000.0,8003.26,mock_data,Medium,High,High,1.7440000000000002,11.01,2.18,-1.11,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2013,4.86,12.15,6.33,1.78,89420000000.0,37026.94,mock_data,High,High,High,3.8880000000000003,5.34,4.86,5.98,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2014,2.22,7.73,5.2,-5.95,5370000000.0,77811.2,mock_data,Medium,Medium,Medium,1.7760000000000002,-17.85,2.22,-2.04,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2015,2.85,6.06,1.74,-0.63,12480000000.0,71158.24,mock_data,Medium,Medium,Low,2.2800000000000002,-1.8900000000000001,2.85,-2.51,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2016,0.82,12.15,0.7,5.4,105380000000.0,58557.8,mock_data,Medium,High,Low,0.656,16.200000000000003,0.82,-1.15,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2017,4.87,4.48,7.62,-7.55,108490000000.0,59435.55,mock_data,High,Low,High,3.8960000000000004,-22.65,4.87,3.36,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2018,3.44,13.91,7.31,8.17,109960000000.0,61679.29,mock_data,High,High,High,2.7520000000000002,24.509999999999998,3.44,1.18,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2019,-1.06,8.15,5.5,5.77,131360000000.00002,69505.98,mock_data,Low,Medium,Medium,-0.8480000000000001,17.31,-1.06,5.08,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2020,-0.84,8.54,2.25,-7.61,24200000000.0,69323.12,mock_data,Low,Medium,Low,-0.672,-22.830000000000002,-0.84,-1.61,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2021,6.72,9.96,5.36,2.4,45020000000.0,64320.85,mock_data,High,Medium,Medium,5.376,7.199999999999999,6.72,4.38,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2022,6.57,14.71,10.27,7.48,138170000000.0,76373.22,mock_data,High,High,High,5.256,22.44,6.57,0.52,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X11,2023,0.1,4.94,10.75,-4.1,122210000000.0,44198.59,mock_data,Medium,Low,High,0.08000000000000002,-12.299999999999999,0.1,3.83,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X12,2010,6.72,4.8,10.08,3.02,111770000000.0,50119.47,mock_data,High,Low,High,5.376,9.06,6.72,-0.31,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X12,2011,-1.78,11.05,10.96,11.54,62610000000.0,41255.2,mock_data,Low,High,High,-1.4240000000000002,34.62,-1.78,1.3,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X12,2012,-1.43,10.86,10.95,0.48,66080000000.0,25006.59,mock_data,Low,High,High,-1.144,1.44,-1.43,0.16,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X12,2013,-1.15,8.72,4.12,2.75,98670000000.0,45406.99,mock_data,Low,Medium,Medium,-0.9199999999999999,8.25,-1.15,4.72,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X12,2014,-1.84,12.8,8.25,7.5,124920000000.0,12873.87,mock_data,Low,High,High,-1.4720000000000002,22.5,-1.84,1.95,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X12,2015,0.95,9.77,0.28,9.57,120680000000.0,12811.0,mock_data,Medium,Medium,Low,0.76,28.71,0.95,-2.42,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X12,2016,0.04,12.74,0.53,14.58,69410000000.0,76117.33,mock_data,Medium,High,Low,0.032,43.74,0.04,-0.03,ECON_MOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
